10.0,22.985058784484863,0.0,nan,nan,nan,nan,nan,0.10003000900270081,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.63,22.545087337493896,0.1703141546064243,nan,nan,nan,nan,nan,nan,nan,nan,0.23027226580526072,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998
28.32,21.390417337417603,0.252470799640611,0.29987797437461866,nan,0.0,nan,nan,0.0,0.29404761904761906,0.0,0.9,0.843,0.983,0.0,0.0,0.0,0.0,0.0,0.988,0.0,0.018
29.57,19.94486093521118,0.47474747474747475,nan,nan,0.150184842883549,0.45113788487282463,0.6146179401993356,nan,nan,0.8367346938775511,0.7188612099644128,0.611,0.0,0.0,0.975,0.337,0.185,0.0,0.0,0.041,0.808
45.97,18.513567566871643,0.8672839506172839,0.9925742574257426,0.36693548387096775,0.48722986247544203,0.6419753086419753,0.5040899795501023,0.24715804913824715,0.9466666666666667,0.40802213001383125,0.8413654618473896,0.281,0.401,0.364,0.744,0.052,0.493,0.674,0.284,0.885,0.419
35.15,17.449216604232788,0.9506172839506173,0.882830626450116,nan,nan,0.19059597523219815,0.5803814713896458,0.0,1.0,0.9182389937106918,0.33266666666666667,0.077,0.761,0.0,0.0,0.985,0.213,0.0,0.043,0.438,0.998
55.45,14.67280101776123,0.3151135989463286,0.6733931240657698,0.6190476190476191,nan,0.4536015574302401,0.710997442455243,0.31020408163265306,0.6295731707317073,0.9560723514211886,0.9186046511627907,0.957,0.901,0.013,0.0,0.699,0.834,0.076,0.826,0.37,0.869
56.96,14.017400860786438,0.5057870370370371,0.706436420722135,0.3687258687258687,nan,0.4654141759180188,0.5625,0.0,0.7035271687321258,1.0,0.8954635108481263,0.874,0.9,0.764,0.0,0.545,0.927,0.0,0.738,0.04,0.908
40.55,15.830419063568115,nan,0.8322649572649573,0.2854223433242507,nan,nan,0.9142156862745098,0.18588718885590316,0.4684085510688836,nan,0.9715909090909091,0.0,0.779,0.419,0.0,0.0,0.373,0.814,0.986,0.0,0.684
54.71,13.038279294967651,0.6963103122043519,0.5549099360836722,0.5764462809917356,nan,0.8333333333333334,0.9481132075471698,0.2702702702702703,0.6772563176895307,0.4245614035087719,0.9788961038961039,0.736,0.955,0.279,0.0,0.06,0.402,0.53,0.938,0.968,0.603
44.17,15.159562945365906,nan,0.626612355736592,nan,1.0,nan,0.8417874396135265,0.19452108789909342,0.5458638154192459,0.9862204724409449,0.9970326409495549,0.0,0.923,0.0,0.003,0.0,0.697,0.987,0.97,0.501,0.336
65.4,11.582748532295227,0.6630160067396799,0.9700115340253749,0.6533742331288344,0.5181200453001132,0.4937325905292479,0.839622641509434,0.5205479452054794,0.5058823529411764,0.9247159090909091,0.9930795847750865,0.787,0.841,0.426,0.915,0.709,0.534,0.114,0.989,0.651,0.574
52.78,12.461251139640808,0.6411629686304514,0.7697841726618705,0.512707182320442,0.7123442808607021,0.7865168539325843,0.7839506172839507,0.3245984784446323,0.3045994517209869,0.889763779527559,1.0,0.838,0.963,0.464,0.629,0.28,0.254,0.384,1.0,0.339,0.127
57.68,11.632744789123535,0.5239193083573487,0.8041060735671514,0.49038461538461536,0.8373493975903614,0.521311475409836,0.7107438016528925,0.5158730158730159,0.39118457300275483,0.9849624060150376,0.997275204359673,0.909,0.94,0.663,0.417,0.636,0.516,0.065,0.994,0.262,0.366
54.14,11.945026278495789,0.5977731384829506,0.9832775919732442,0.5169204737732657,0.8032178217821783,0.5565949485500468,0.27831895352073477,nan,1.0,0.7981462409886715,1.0,0.859,0.882,0.611,0.649,0.595,1.0,0.0,0.009,0.775,0.034
54.34,11.439205765724182,0.6917030567685589,0.6598500340831629,0.6723076923076923,0.7245080500894454,0.4605110336817654,0.30482590103848506,0.5714285714285714,0.9381818181818182,0.8731707317073171,1.0,0.792,0.968,0.437,0.405,0.793,0.998,0.028,0.258,0.716,0.039
59.94,11.167306065559387,0.5033259423503326,0.9301130524152107,0.4226375908618899,0.8200290275761973,0.7359413202933985,0.4000810701256587,0.0,0.863697705802969,0.872946330777656,1.0,0.908,0.905,0.814,0.565,0.301,0.987,0.0,0.64,0.797,0.077
59.44,12.655630588531494,0.8106151990349819,0.9698996655518395,0.2887700534759358,0.623608017817372,nan,0.5989879822896901,nan,0.7537453183520599,0.8998628257887518,0.994535519125683,0.672,0.87,0.972,0.84,0.0,0.947,0.0,0.805,0.656,0.182
64.76,11.446747660636902,0.7873303167420814,0.9718785151856018,0.3201075991930061,0.627889634601044,nan,0.858908341915551,nan,0.7457351746547523,0.724979658258747,0.9958419958419958,0.696,0.864,0.952,0.842,0.0,0.834,0.0,0.918,0.891,0.479
66.76,11.338308930397034,0.825974025974026,0.9456635318704284,0.3223750419322375,0.6014134275618375,nan,0.8864864864864865,nan,0.766553480475382,0.8571428571428571,0.9598965071151359,0.636,0.905,0.961,0.851,0.0,0.82,0.0,0.903,0.858,0.742
