10.0,23.053122520446777,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,23.062330722808838,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,23.04970645904541,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.91,23.012770414352417,0.09977624084621643,nan,nan,nan,nan,nan,nan,nan,0.05952380952380952,nan,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10.5,23.037448167800903,nan,nan,0.4716981132075472,0.10083694665725522,nan,nan,nan,nan,nan,0.8333333333333334,0.0,0.0,0.025,1.0,0.0,0.0,0.0,0.0,0.0,0.025
12.47,23.903560638427734,0.10112124069998953,nan,nan,0.6170678336980306,nan,nan,nan,nan,nan,nan,0.965,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0
10.81,23.166557550430298,0.10106114199090449,nan,0.39285714285714285,0.9090909090909091,nan,nan,nan,nan,nan,nan,1.0,0.0,0.011,0.07,0.0,0.0,0.0,0.0,0.0,0.0
10.0,23.96141290664673,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.02,22.53119468688965,0.10002000400080016,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
25.58,21.220102548599243,0.1259124087591241,0.8910411622276029,nan,0.832579185520362,nan,nan,0.20408163265306123,0.5185185185185185,nan,nan,0.966,0.736,0.0,0.368,0.0,0.0,0.04,0.448,0.0,0.0
24.73,21.152815103530884,0.1409892879647133,nan,0.2815262912982783,0.5241935483870968,nan,nan,nan,nan,nan,0.7681159420289855,0.895,0.0,0.605,0.39,0.0,0.0,0.0,0.0,0.0,0.583
10.0,24.650367975234985,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.22,20.430586576461792,0.08695652173913043,nan,0.3658787255909558,0.4852941176470588,nan,nan,0.10482609218919244,nan,0.8571428571428571,0.75,0.002,0.0,0.356,0.264,0.0,0.0,0.871,0.0,0.126,0.003
22.58,20.044164657592773,0.07407407407407407,nan,0.38493723849372385,0.45468277945619334,nan,nan,0.12124338965561718,nan,0.9941520467836257,0.7271727172717272,0.002,0.0,0.184,0.301,0.0,0.0,0.94,0.0,0.17,0.661
31.07,19.0031019449234,0.3582700175336061,nan,0.2531010820797044,0.3947939262472885,nan,nan,nan,nan,nan,0.31729226820660894,0.613,0.0,0.959,0.546,0.0,0.0,0.0,0.0,0.0,0.989
32.83,18.15053391456604,0.3028571428571429,0.5247524752475248,0.6206896551724138,nan,nan,0.5,0.22368782632591372,nan,0.25782493368700266,0.8552123552123552,0.053,0.954,0.036,0.0,0.0,0.011,0.814,0.0,0.972,0.443
28.33,19.35265350341797,0.2646433990895296,0.9642184557438794,0.6818181818181818,0.937888198757764,nan,0.6666666666666666,0.22620689655172413,nan,0.21000440722785368,nan,0.872,0.512,0.015,0.151,0.0,0.002,0.328,0.0,0.953,0.0
40.11,18.113638758659363,0.4197162061239731,0.5710707576706324,0.5304878048780488,0.85,nan,0.675,0.2698019801980198,1.0,0.2555379746835443,0.8362183754993342,0.562,0.912,0.435,0.017,0.0,0.027,0.436,0.025,0.969,0.628
29.06,18.862327456474304,0.25301204819277107,0.8580542264752791,0.5105067985166872,1.0,nan,nan,nan,nan,0.19735208936698387,0.987012987012987,0.924,0.538,0.413,0.001,0.0,0.0,0.0,0.0,0.954,0.076
41.19,18.684215188026428,0.2034265885924962,0.5236447520184544,0.4027504911591356,nan,0.8232558139534883,nan,nan,1.0,0.8478002378121284,0.6142131979695431,0.938,0.908,0.41,0.0,0.177,0.0,0.0,0.005,0.713,0.968
41.95,17.795228719711304,0.2403778866340098,0.5878205128205128,nan,nan,nan,nan,0.22389013094857874,0.9504373177842566,0.9848993288590604,0.6461640211640212,0.687,0.917,0.0,0.0,0.0,0.0,0.701,0.326,0.587,0.977
38.88,18.04708731174469,0.46390458254865036,0.6596820809248555,0.22037328536091746,nan,nan,nan,nan,0.4284475281873374,1.0,0.9925650557620818,0.739,0.913,0.98,0.0,0.0,0.0,0.0,0.988,0.001,0.267
44.03,20.253501892089844,0.4682875264270613,0.5610619469026549,0.28835657974530016,nan,nan,nan,nan,0.4034874290348743,nan,0.9553158705701078,0.886,0.951,0.951,0.0,0.0,0.0,0.0,0.995,0.0,0.62
41.98,21.00172185897827,0.5476190476190477,0.5740851829634073,0.6814159292035398,nan,0.2860137765798143,nan,nan,0.3367037411526795,nan,0.9972222222222222,0.851,0.957,0.077,0.0,0.955,0.0,0.0,0.999,0.0,0.359
41.37,22.05622148513794,0.7179732313575525,0.5118608328940433,0.3003115264797508,nan,0.3168724279835391,nan,nan,0.3096934035305048,nan,0.9973333333333333,0.751,0.971,0.964,0.0,0.077,0.0,0.0,1.0,0.0,0.374
49.13,17.272010564804077,0.5573663624511083,0.6388323150033944,0.5682041216879293,1.0,0.3134876883498714,nan,nan,0.4012121212121212,1.0,0.8890322580645161,0.855,0.941,0.579,0.001,0.853,0.0,0.0,0.993,0.002,0.689
46.74,16.383268356323242,0.26203927898843155,0.9349503858875413,0.42950624628197503,0.9292452830188679,0.7421875,nan,nan,0.4052718286655684,0.9761904761904762,0.9976133651551312,0.974,0.848,0.722,0.197,0.285,0.0,0.0,0.984,0.246,0.418
48.79,15.764007210731506,0.4979277679100059,0.9012464046021093,0.6842105263157895,0.78,0.3911657559198543,nan,nan,0.28348467650397274,1.0,1.0,0.841,0.94,0.286,0.624,0.859,0.0,0.0,0.999,0.029,0.301
10.0,30.30074167251587,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.19,18.48874032497406,0.27739294710327456,0.9941176470588236,nan,0.8746177370030581,nan,nan,0.2313167259786477,0.9752475247524752,0.2508591065292096,0.9778481012658228,0.881,0.507,0.0,0.286,0.0,0.0,0.39,0.197,0.949,0.309
46.21,15.654570460319519,0.3198081888601992,1.0,nan,0.37222715173025733,nan,nan,0.22700911350455674,0.6717741935483871,0.6622361219702892,0.7329240214888718,0.867,0.006,0.0,0.839,0.0,0.0,0.274,0.833,0.847,0.955
48.98,14.2333664894104,0.49002347417840375,nan,nan,0.3983622350674374,nan,1.0,0.23601398601398602,0.5908221797323135,0.6666666666666666,0.8637295081967213,0.835,0.0,0.0,0.827,0.0,0.004,0.54,0.927,0.922,0.843
56.84,12.813870668411255,0.6385737439222042,0.8576544315129812,nan,0.7148514851485148,nan,1.0,0.2557773109243697,0.6244813278008299,0.41946748144914886,0.8554347826086957,0.788,0.958,0.0,0.722,0.0,0.078,0.487,0.903,0.961,0.787
46.49,16.21761703491211,0.1997979797979798,0.9572072072072072,0.39138240574506283,0.9323671497584541,nan,nan,nan,0.6702371843917369,0.6071428571428571,0.9341935483870968,0.989,0.85,0.218,0.193,0.0,0.0,0.0,0.876,0.799,0.724
60.0,14.89059865474701,0.47943722943722944,0.9602150537634409,0.4155578300921187,0.7935174069627852,nan,nan,0.24609375,0.5984251968503937,0.612987012987013,0.8917345750873108,0.886,0.893,0.812,0.661,0.0,0.0,0.126,0.912,0.944,0.766
57.93,15.197758197784424,0.5835257890685143,0.9455292908530318,0.6538461538461539,0.7894088669950738,nan,nan,0.2459874389392882,0.6546153846153846,0.6814921090387375,0.7150375939849624,0.758,0.92,0.017,0.641,0.0,0.0,0.705,0.851,0.95,0.951
48.61,18.071390986442566,0.2503871966959215,0.9828722002635046,1.0,0.8980263157894737,nan,nan,0.2152317880794702,0.7717842323651453,0.6070686070686071,0.8087336244541484,0.97,0.746,0.001,0.273,0.0,0.0,0.325,0.744,0.876,0.926
50.49,17.501123309135437,0.30826580226904376,0.984009840098401,1.0,0.8709677419354839,nan,nan,0.2154255319148936,0.825,0.7456213511259383,0.5432166301969366,0.951,0.8,0.001,0.378,0.0,0.0,0.405,0.627,0.894,0.993
24.1,20.31928038597107,0.12977396726422447,1.0,nan,0.8181818181818182,nan,nan,0.1977491961414791,nan,0.9745762711864406,0.7132132132132132,0.999,0.09,0.0,0.018,0.0,0.0,0.123,0.0,0.23,0.95
31.57,18.900538444519043,0.15100060642813826,1.0,nan,0.8861788617886179,nan,nan,0.20273972602739726,0.9893617021276596,0.893687707641196,0.6276391554702495,0.996,0.292,0.0,0.109,0.0,0.0,0.148,0.093,0.538,0.981
51.51,16.09131622314453,0.3482680722891566,0.9790697674418605,0.6666666666666666,0.8940886699507389,nan,nan,0.22252747252747251,0.8641791044776119,0.8377862595419847,0.5498338870431894,0.925,0.842,0.004,0.363,0.0,0.0,0.567,0.579,0.878,0.993
52.68,13.866426825523376,0.6753445635528331,0.6400804289544236,nan,0.9313725490196079,nan,0.8169934640522876,0.23687681350567133,0.9453924914675768,0.9459757442116868,0.5225366876310272,0.441,0.955,0.0,0.19,0.0,0.375,0.898,0.554,0.858,0.997
47.02,15.899822115898132,0.4070716228467815,0.650310988251555,0.8181818181818182,0.967741935483871,0.3468316460442445,0.9090909090909091,nan,0.9700598802395209,0.9654218533886584,0.3698224852071006,0.898,0.941,0.018,0.03,0.925,0.03,0.0,0.162,0.698,1.0
52.95,14.72191834449768,0.37257233452239397,0.6295319709953856,0.6863711001642037,1.0,0.4616695059625213,0.8560606060606061,nan,0.967930029154519,0.9737206085753803,0.4210970464135021,0.94,0.955,0.418,0.022,0.813,0.113,0.0,0.332,0.704,0.998
56.87,13.5296471118927,0.5247706422018349,0.7552775605942142,0.8289473684210527,0.854043392504931,0.34845049130763417,0.9529411764705882,nan,0.9284436493738819,0.9668965517241379,0.42973785990545765,0.858,0.966,0.126,0.433,0.922,0.162,0.0,0.519,0.701,1.0
56.23,11.044988512992859,0.7894736842105263,0.9784580498866213,1.0,0.7094339622641509,0.8571428571428571,0.71334214002642,0.23804600672008272,0.9765957446808511,0.9688622754491018,0.5625704622322435,0.255,0.863,0.002,0.752,0.024,0.54,0.921,0.459,0.809,0.998
56.45,15.291866540908813,0.5096030729833547,0.9926470588235294,0.2942077842476249,0.7100977198697068,0.7368421052631579,0.6544428772919605,nan,0.9699248120300752,0.9912434325744308,0.5712643678160919,0.796,0.81,0.96,0.654,0.014,0.464,0.0,0.387,0.566,0.994
